Player,box_prior,FIFA_prior,box_coef,box_rating,FIFA_coef,FIFA_rating
Josh Sargent,-0.08676689541566507,-0.10878642974877284,0.005877328340366947,-0.08088956707529812,0.011188905426697758,-0.09759752432207508
Dimitris Giannoulis,-0.041260536951885474,-0.06496150989874838,0.004267582501807799,-0.03699295445007768,0.008564356218689543,-0.05639715368005884
Sam Byram,-0.059418267061455365,-0.07956981651542328,0.00253883041158668,-0.056879436649868685,0.0050161352214913545,-0.07455368129393192
Ozan Kabak,-0.032089750316150134,-0.03574489666539882,0.00274278678144486,-0.029346963534705273,0.006507109319995612,-0.029237787345403207
Kieran Dowell,-0.0803809509470752,-0.10878642974877284,0.002580543968838883,-0.07780040697823631,0.0053629397061811315,-0.10342349004259171
Angus Gunn,-0.0011652284890995013,-0.005407882334605096,0.004065313508437933,0.002900085019338432,0.00540095422338494,-6.928111220156144e-6
Lukas Rupp,-0.0011652284890995013,-0.005407882334605096,0.0032499329740733776,0.0020847044849738763,0.006530518467868936,0.0011226361332638398
Adam Idah,-0.0011652284890995013,-0.005407882334605096,0.0011281143752713781,-3.7114113828123126e-5,0.0014800536585792782,-0.003927828676025818
Jakob Sørensen,-0.0011652284890995013,-0.005407882334605096,0.0011581490256841593,-7.0794634153420206e-6,0.002783978974470667,-0.0026239033601344296
Przemysław Płacheta,-0.0011652284890995013,-0.005407882334605096,0.0019217931833455607,7.565646942460594e-4,0.0032573839031006004,-0.002150498431504496
Todd Cantwell,-0.0011652284890995013,-0.005407882334605096,0.0018182524608881332,6.53023971788632e-4,0.0034352943017968117,-0.0019725880328082847
Andrew Omobamidele,-0.0011652284890995013,-0.005407882334605096,0.0010865613625262313,-7.866712657327002e-5,0.0016463993362840989,-0.0037614829983209975
Christos Tzolis,-0.0011652284890995013,-0.005407882334605096,1.8522957377566367e-4,-9.799989153238377e-4,7.396407947136529e-4,-0.004668241539891443
Christoph Zimmermann,-0.0011652284890995013,-0.005407882334605096,5.918461094180641e-4,-5.733823796814372e-4,9.117104153725246e-4,-0.004496171919232572
Tony Springett,-0.0011652284890995013,-0.005407882334605096,6.551252888040268e-4,-5.101032002954745e-4,0.0011976653879806438,-0.004210216946624453
Jon Rowe,-0.0011652284890995013,-0.005407882334605096,2.8990829068741963e-4,-8.753201984120816e-4,5.839593512167665e-4,-0.0048239229833883296
Bali Mumba,-0.0011652284890995013,-0.005407882334605096,2.524888886111748e-4,-9.127396004883265e-4,3.4935745716880965e-4,-0.005058524877436287
Thomas Dickson-Peters,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Liam Gibbs,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Abu Kamara,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Jon McCracken,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Michael McGovern,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Jonathan Tomkinson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
